ID,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Age_Labels,Child_Status,Active_Cust
8707,Graduation,Married,79456,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,56,Pre-Senior,Not Have Child,Active
9523,Graduation,Single,40479,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,31,Adult,Have Child,Passive
6072,Master,Single,75345,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,43,Adult,Not Have Child,Active
6295,Graduation,Married,54233,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,36,Adult,Have Child,Active
10914,Graduation,Single,24163,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,43,Adult,Have Child,Active
1509,PhD,Single,84460,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,55,Pre-Senior,Not Have Child,Passive
5577,Graduation,Single,43776,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,31,Adult,Have Child,Passive
7348,PhD,Single,71691,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,56,Pre-Senior,Not Have Child,Active
1127,PhD,Married,85844,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,41,Adult,Not Have Child,Passive
1833,PhD,Single,39190,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,40,Adult,Have Child,Passive
4944,Graduation,Single,71367,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,54,Pre-Senior,Not Have Child,Active
9080,PhD,Single,38578,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,41,Adult,Have Child,Active
6466,PhD,Married,57236,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,49,Pre-Senior,Have Child,Active
9964,Graduation,Single,61825,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,34,Adult,Have Child,Active
4790,Graduation,Divorced,79803,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,56,Pre-Senior,Have Child,Active
10245,2n Cycle,Single,80910,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,26,Adult,Not Have Child,Passive
1109,Master,Single,27590,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,31,Adult,Have Child,Active
6001,Graduation,Married,56775,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,34,Adult,Have Child,Passive
5538,Graduation,Divorced,83829,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,38,Adult,Not Have Child,Passive
10552,2n Cycle,Married,54210,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,34,Adult,Have Child,Active
1545,Graduation,Married,38508,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,27,Adult,Have Child,Passive
7409,Graduation,Single,53187,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,43,Adult,Have Child,Passive
4444,Graduation,Married,30023,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,42,Adult,Have Child,Active
146,PhD,Single,76045,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,53,Pre-Senior,Not Have Child,Passive
6271,PhD,Married,50870,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,62,Senior,Have Child,Active
10065,2n Cycle,Married,15315,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,43,Adult,Not Have Child,Active
4741,2n Cycle,Married,65463,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,40,Adult,Have Child,Active
246,Graduation,Married,66480,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,49,Pre-Senior,Have Child,Passive
375,Graduation,Divorced,76773,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,59,Senior,Not Have Child,Passive
1524,2n Cycle,Single,81698,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,30,Adult,Not Have Child,Active
10022,PhD,Single,54466,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,41,Adult,Have Child,Passive
7451,Master,Single,98777,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,54,Pre-Senior,Not Have Child,Active
11010,PhD,Single,16269,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,29,Adult,Have Child,Passive
4356,Graduation,Single,71819,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,42,Adult,Have Child,Passive
3885,PhD,Married,33569,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,30,Adult,Have Child,Active
1175,Master,Married,36262,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,30,Adult,Not Have Child,Active
880,Basic,Single,22634,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,47,Pre-Senior,Not Have Child,Active
2320,2n Cycle,Married,47025,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,35,Adult,Have Child,Passive
850,Graduation,Single,70566,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Active
4713,PhD,Married,31605,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,33,Adult,Have Child,Active
675,Master,Divorced,52034,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,40,Adult,Have Child,Passive
5025,Graduation,Single,48526,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,34,Adult,Have Child,Active
2308,Graduation,Married,46734,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,58,Pre-Senior,Have Child,Active
5995,Graduation,Divorced,39552,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,50,Pre-Senior,Have Child,Active
6749,Graduation,Single,86358,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,46,Pre-Senior,Have Child,Passive
1010,Graduation,Single,46931,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,37,Adult,Have Child,Passive
8977,Basic,Single,16581,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,28,Adult,Not Have Child,Active
4756,2n Cycle,Divorced,63998,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,61,Senior,Not Have Child,Active
3412,Master,Married,67381,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,62,Senior,Have Child,Passive
606,Graduation,Single,25930,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,46,Pre-Senior,Have Child,Passive
5961,Graduation,Married,42693,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,36,Adult,Have Child,Active
2975,Graduation,Single,85606,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,36,Adult,Have Child,Passive
2894,Graduation,Single,72903,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,28,Adult,Not Have Child,Passive
7613,2n Cycle,Single,49669,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,40,Adult,Have Child,Passive
10542,PhD,Married,36778,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,44,Pre-Senior,Have Child,Passive
8015,PhD,Divorced,85696,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,51,Pre-Senior,Not Have Child,Passive
10617,Master,Divorced,10979,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,25,Adult,Not Have Child,Active
11166,Graduation,Married,49678,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,52,Pre-Senior,Have Child,Passive
849,Master,Single,56129,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,60,Senior,Have Child,Passive
523,Graduation,Married,37155,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,24,Adult,Have Child,Active
4066,2n Cycle,Divorced,21282,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,36,Adult,Have Child,Passive
8414,PhD,Single,33419,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,51,Pre-Senior,Have Child,Passive
819,Graduation,Widow,63285,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,68,Senior,Not Have Child,Passive
4961,Master,Single,21255,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,40,Adult,Have Child,Active
749,Graduation,Single,42162,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,32,Adult,Have Child,Active
5430,Graduation,Single,54450,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,56,Pre-Senior,Have Child,Active
7755,PhD,Married,57744,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,59,Senior,Have Child,Passive
10525,Graduation,Single,26576,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,26,Adult,Have Child,Active
1453,PhD,Widow,57513,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,70,Senior,Not Have Child,Active
8310,Graduation,Single,68142,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Passive
10710,Graduation,Married,7500,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,33,Adult,Have Child,Passive
5031,Graduation,Single,83145,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,38,Adult,Not Have Child,Active
2613,Master,Married,54197,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,54,Pre-Senior,Have Child,Active
213,PhD,Single,23091,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,51,Pre-Senior,Have Child,Passive
967,Graduation,Married,46049,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,37,Adult,Have Child,Active
1077,Graduation,Single,56715,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,38,Adult,Not Have Child,Active
7959,Graduation,Married,79410,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,53,Pre-Senior,Not Have Child,Active
640,Graduation,Married,57304,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,62,Senior,Have Child,Passive
4252,Graduation,Married,44375,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,49,Pre-Senior,Have Child,Passive
8432,Graduation,Single,54450,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,56,Pre-Senior,Have Child,Active
6218,Graduation,Married,59594,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,47,Pre-Senior,Have Child,Passive
6905,Graduation,Single,80685,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,18,Teenagers,Not Have Child,Active
5922,PhD,Married,40344,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,39,Adult,Have Child,Active
3598,Graduation,Married,62710,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,41,Adult,Have Child,Active
6116,2n Cycle,Married,48985,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Active
6263,Graduation,Single,35322,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,44,Pre-Senior,Have Child,Active
10486,Graduation,Married,77142,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,65,Senior,Not Have Child,Active
2410,Graduation,Single,81657,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,45,Pre-Senior,Not Have Child,Passive
193,Basic,Married,14421,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,18,Teenagers,Not Have Child,Passive
3363,2n Cycle,Married,20130,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,40,Adult,Not Have Child,Passive
8278,PhD,Married,74214,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,22,Adult,Not Have Child,Active
10660,Master,Married,66726,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,57,Pre-Senior,Have Child,Passive
8686,Basic,Single,23724,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,34,Adult,Have Child,Passive
1604,Master,Married,47353,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,53,Pre-Senior,Have Child,Passive
5907,Master,Married,33444,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,60,Senior,Have Child,Active
10669,Graduation,Married,54386,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,32,Adult,Have Child,Active
2918,Graduation,Divorced,28510,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,32,Adult,Have Child,Passive
5735,Master,Single,90638,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,23,Adult,Not Have Child,Active
359,Graduation,Single,48070,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,63,Senior,Have Child,Active
8387,Graduation,Married,43140,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,56,Pre-Senior,Have Child,Passive
1829,PhD,Divorced,54959,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,52,Pre-Senior,Have Child,Active
3839,Basic,Single,15056,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,55,Pre-Senior,Have Child,Passive
9392,Graduation,Single,26954,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,43,Adult,Have Child,Active
2292,Graduation,Single,22327,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,28,Adult,Have Child,Passive
10466,Graduation,Married,44393,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Passive
9855,PhD,Single,62000,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,61,Senior,Have Child,Active
4088,PhD,Single,31497,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,50,Pre-Senior,Have Child,Active
5231,2n Cycle,Married,45894,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,40,Adult,Have Child,Active
590,Master,Divorced,78579,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,42,Adult,Not Have Child,Active
8732,Master,Widow,67369,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,43,Adult,Have Child,Passive
2315,Graduation,Divorced,58401,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,54,Pre-Senior,Have Child,Active
3515,Graduation,Single,62307,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,62,Senior,Have Child,Passive
2245,Master,Married,43641,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,44,Pre-Senior,Have Child,Active
6283,Master,Divorced,63841,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Passive
2246,2n Cycle,Married,46891,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Passive
6606,Master,Married,70091,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,44,Pre-Senior,Have Child,Active
5545,PhD,Married,78075,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,42,Adult,Not Have Child,Passive
7342,2n Cycle,Widow,59184,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,51,Pre-Senior,Have Child,Active
837,Graduation,Married,54809,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,36,Adult,Have Child,Active
9500,Graduation,Married,58113,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,54,Pre-Senior,Have Child,Passive
3602,Master,Married,51412,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,55,Pre-Senior,Have Child,Active
234,Graduation,Divorced,15287,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,33,Adult,Have Child,Active
2995,Master,Single,66636,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,56,Pre-Senior,Not Have Child,Passive
1118,Master,Married,50965,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,57,Pre-Senior,Have Child,Passive
7789,PhD,Married,84618,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,48,Pre-Senior,Not Have Child,Passive
3068,Graduation,Married,18351,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,23,Adult,Not Have Child,Active
8955,PhD,Single,40451,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,57,Pre-Senior,Have Child,Active
945,Graduation,Single,36317,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Active
5644,Graduation,Single,42213,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,56,Pre-Senior,Have Child,Passive
7192,Graduation,Single,65748,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,58,Pre-Senior,Have Child,Active
2324,Graduation,Single,77044,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,41,Adult,Have Child,Active
697,Graduation,Single,74918,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,44,Pre-Senior,Not Have Child,Passive
3439,Graduation,Married,56721,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,40,Adult,Have Child,Passive
1506,Graduation,Single,42160,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,38,Adult,Have Child,Active
232,Graduation,Single,61559,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Active
8876,PhD,Single,33629,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,49,Pre-Senior,Have Child,Active
4500,PhD,Single,68682,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,22,Adult,Not Have Child,Active
9739,Graduation,Single,34377,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,50,Pre-Senior,Have Child,Active
10395,Basic,Single,8940,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,26,Adult,Have Child,Active
1176,Graduation,Married,26228,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,40,Adult,Have Child,Active
1627,2n Cycle,Divorced,77297,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,56,Pre-Senior,Not Have Child,Passive
938,Graduation,Married,40211,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,32,Adult,Have Child,Active
2740,PhD,Widow,33438,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,55,Pre-Senior,Have Child,Passive
257,PhD,Married,75032,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,54,Pre-Senior,Have Child,Passive
4058,PhD,Single,61284,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,58,Pre-Senior,Not Have Child,Passive
7736,Graduation,Married,22518,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,26,Adult,Have Child,Active
8210,Master,Married,54730,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,38,Adult,Have Child,Passive
833,Master,Married,38452,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,59,Senior,Have Child,Passive
6230,Graduation,Divorced,44421,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,42,Adult,Have Child,Active
7325,PhD,Single,38197,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,27,Adult,Have Child,Passive
1307,Graduation,Divorced,41986,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,36,Adult,Have Child,Active
1502,Graduation,Single,28427,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,30,Adult,Have Child,Passive
6211,PhD,Single,37395,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,38,Adult,Have Child,Active
843,Graduation,Married,64722,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,43,Adult,Have Child,Active
4174,Master,Single,55249,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,58,Pre-Senior,Have Child,Passive
9757,Graduation,Single,84906,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,41,Adult,Not Have Child,Passive
6918,Graduation,Married,28691,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,24,Adult,Have Child,Active
286,Graduation,Single,44213,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,61,Senior,Have Child,Active
11086,Basic,Single,25707,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,30,Adult,Have Child,Active
1921,PhD,Married,59062,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,46,Pre-Senior,Have Child,Passive
4138,Graduation,Single,76624,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,52,Pre-Senior,Have Child,Passive
7718,Master,Single,66000,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,67,Senior,Not Have Child,Active
1291,PhD,Single,27683,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,34,Adult,Have Child,Passive
6862,Graduation,Divorced,1730,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,43,Adult,Not Have Child,Passive
4136,Basic,Single,7500,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,20,Adult,Have Child,Passive
803,Graduation,Single,40521,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Passive
4298,PhD,Single,20427,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,41,Adult,Have Child,Passive
10833,Graduation,Married,65106,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,39,Adult,Have Child,Active
9606,PhD,Married,69969,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,48,Pre-Senior,Not Have Child,Passive
8534,Graduation,Married,67433,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,61,Senior,Have Child,Active
5153,PhD,Married,77766,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,46,Pre-Senior,Have Child,Passive
961,Graduation,Married,74716,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,41,Adult,Have Child,Passive
5011,Graduation,Divorced,68118,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,50,Pre-Senior,Have Child,Active
6653,PhD,Married,55158,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,42,Adult,Have Child,Passive
9094,2n Cycle,Married,62972,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,57,Pre-Senior,Have Child,Active
810,Graduation,Married,74190,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,39,Adult,Have Child,Active
5493,Graduation,Married,39356,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,38,Adult,Have Child,Active
2147,Graduation,Single,76653,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,44,Pre-Senior,Not Have Child,Passive
5107,PhD,Divorced,35860,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,41,Adult,Have Child,Active
3979,PhD,Divorced,90687,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,30,Adult,Not Have Child,Passive
6049,Master,Single,73450,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,31,Adult,Not Have Child,Passive
8147,Graduation,Married,31454,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,53,Pre-Senior,Have Child,Active
1857,Graduation,Single,47139,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,62,Senior,Have Child,Active
3910,Graduation,Divorced,83829,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,38,Adult,Not Have Child,Passive
5207,PhD,Married,53378,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,49,Pre-Senior,Have Child,Active
11114,Graduation,Single,19656,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,43,Adult,Have Child,Passive
5429,PhD,Married,45579,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,65,Senior,Have Child,Active
9400,2n Cycle,Single,85485,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,56,Pre-Senior,Not Have Child,Passive
1740,Graduation,Married,55956,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,70,Senior,Not Have Child,Active
7488,Master,Single,64191,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,50,Pre-Senior,Have Child,Active
195,Graduation,Single,38808,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,40,Adult,Have Child,Active
635,Master,Married,57183,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,47,Pre-Senior,Have Child,Active
7527,Master,Divorced,23748,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,44,Pre-Senior,Have Child,Passive
10319,Graduation,Married,66303,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,42,Adult,Have Child,Active
2296,Master,Married,37368,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,38,Adult,Have Child,Active
10637,Graduation,Married,40800,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,49,Pre-Senior,Have Child,Passive
2931,Graduation,Divorced,71847,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,34,Adult,Not Have Child,Passive
907,Graduation,Married,46149,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,38,Adult,Have Child,Active
3698,Graduation,Single,78687,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,29,Adult,Not Have Child,Active
9516,2n Cycle,Divorced,49118,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,41,Adult,Not Have Child,Passive
679,PhD,Married,37633,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,55,Pre-Senior,Have Child,Active
7384,Master,Single,39767,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,62,Senior,Not Have Child,Active
